sourceIdUser	targetIdUser
61191375	1447508982
61191375	479549227
61191375	496689741
61191375	213017690
61191375	15775935
61191375	117345550
61191375	48322324
61528540	276454217
61528540	539476314
61528540	121468512
61528540	217210001
61528540	402088362
61528540	1509640741
61528540	848950321
61528540	568417300
61528540	500131988
61528540	2693271662
61528540	48322324
61528540	151944204
61528540	743485476
61528540	117345550
61528540	61191375
61528540	213017690
61729763	500131988
1447508982	1065256098
1447508982	2382451832
1447508982	2573380633
1447508982	262671176
1447508982	1612797337
1447508982	2733676025
1447508982	1691856535
1447508982	715801854
1447508982	1522114842
1447508982	18291444
1447508982	562217581
1447508982	302847514
1447508982	607495535
1447508982	213017690
1447508982	385583224
1447508982	19659368
1447508982	38444233
1447508982	140397983
6964622	217210001
6964622	848950321
6964622	898433816
6964622	2382451832
6964622	180745867
6964622	54856170
6964622	802025095
6964622	339007861
6964622	262671176
6964622	40197991
6964622	86711856
6964622	121468512
6964622	117345550
10724352	2693271662
10724352	237356134
10724352	802025095
10724352	30202175
10724352	61191375
10724352	121468512
217210001	1447508982
217210001	213017690
217210001	189638878
217210001	121468512
217210001	117345550
222861008	112405794
235174844	74465339
235174844	2382451832
235174844	262671176
235174844	276454217
235174844	18291444
235174844	1447508982
235174844	299883408
235174844	3351049198
235174844	500131988
235174844	2693271662
235174844	117345550
235174844	217210001
235174844	898433816
235174844	30202175
235174844	458199624
235174844	54856170
237356134	1447508982
237356134	276454217
237356134	1509640741
237356134	91856679
237356134	1580447905
237356134	19659368
237356134	4267764334
237356134	500131988
237356134	217210001
237356134	48322324
237356134	117345550
237356134	299883408
237356134	10724352
237356134	3351049198
237356134	262671176
237356134	898433816
237356134	2693271662
237356134	40197991
237356134	25548418
237738266	18565111
237738266	1010835510
237738266	25548418
237738266	1118950813
237738266	40197991
237738266	1431049680
237752246	802025095
237752246	478599072
237752246	4267764334
237752246	535481314
237752246	285489417
237752246	2593497091
237752246	262671176
237752246	2810964800
237752246	496689741
237752246	1920860480
237752246	2240725382
237752246	1864088244
237752246	61191375
237752246	1344217628
237752246	1431049680
237752246	278051220
237752246	302847514
237752246	112405794
237752246	563629852
237752246	848950321
237752246	607918288
237752246	380449819
237752246	536554898
237752246	488686216
237752246	487416322
237752246	414053698
237752246	339007861
237752246	15775935
237752246	189638878
237752246	86711856
237752246	121468512
237752246	25548418
237752246	34235577
237752246	117345550
241717375	1447508982
241717375	500131988
241717375	217210001
241717375	2922001253
246910602	380449819
246910602	802025095
259409143	500131988
262671176	1010835510
262671176	1485437142
262671176	4267764334
262671176	299883408
262671176	60130574
262671176	496689741
262671176	898433816
262671176	3105049907
262671176	402088362
262671176	91856679
262671176	478599072
262671176	500131988
262671176	479549227
262671176	1447508982
262671176	61191375
262671176	19659368
262671176	2693271662
262671176	848950321
262671176	1920860480
262671176	607918288
262671176	802025095
262671176	1344217628
262671176	2810964800
262671176	2359236050
262671176	2246825216
262671176	414053698
262671176	1431049680
262671176	339007861
262671176	286882098
262671176	189638878
262671176	380449819
262671176	15775935
262671176	12821802
262671176	40197991
262671176	237752246
262671176	6964622
262671176	34235577
262671176	48322324
262671176	121468512
262671176	25548418
262671176	86711856
262671176	117345550
276454217	1522114842
276454217	61191375
276454217	898433816
276454217	1509640741
276454217	3351049198
276454217	2919350415
276454217	1447508982
276454217	2693271662
276454217	217210001
276454217	402088362
276454217	2431658209
276454217	500131988
276454217	213017690
276454217	117345550
278051220	898433816
278051220	802025095
278051220	4267764334
278051220	1920860480
278051220	2359236050
278051220	1431049680
278051220	25548418
278051220	110425971
278051220	1447508982
278051220	61191375
278051220	86711856
278051220	129479601
278051220	237752246
278051220	848950321
278051220	121468512
278051220	380449819
278051220	151944204
278051220	14426310
278051220	54856170
278051220	117345550
278051220	12821802
278051220	262671176
278051220	30202175
286882098	4267764334
286882098	898433816
286882098	2810964800
286882098	2693271662
286882098	121468512
286882098	237752246
286882098	86711856
286882098	48433583
286882098	1920860480
286882098	117345550
286882098	262671176
298040213	1698293742
298040213	535481314
298040213	848950321
298040213	539476314
298040213	1920860480
298040213	3105049907
298040213	1431049680
298040213	802025095
298040213	262671176
298040213	414053698
298040213	237752246
298040213	121468512
298040213	117345550
299386176	110425971
299386176	848950321
299696283	379690877
299696283	3351049198
299696283	802025095
299696283	117345550
299696283	3184006467
299696283	898433816
299696283	479549227
299696283	189638878
299696283	262671176
299696283	1431049680
299696283	2693271662
299696283	285489417
299883408	1344217628
299883408	1431049680
299883408	117345550
299883408	1920860480
299883408	607918288
299883408	402088362
299883408	802025095
299883408	262671176
299883408	3351049198
299883408	1522114842
299883408	217210001
299883408	500131988
299883408	2693271662
299883408	898433816
299883408	19659368
302847514	539476314
302847514	535481314
302847514	4267764334
302847514	1344217628
302847514	414053698
302847514	478599072
302847514	15775935
302847514	1431049680
302847514	802025095
302847514	86711856
302847514	117345550
302847514	12821802
302847514	121468512
302847514	237752246
306720746	213017690
306720746	117345550
306720746	262671176
306720746	2693271662
306720746	3351049198
306720746	500131988
306720746	299883408
306720746	217210001
310357795	563629852
310357795	2831647126
310357795	2382451832
310357795	25548418
310357795	1920860480
310357795	2246825216
310357795	299883408
310357795	2972097381
310357795	802025095
310357795	4267764334
310357795	535481314
310357795	898433816
310357795	402088362
310357795	1431049680
310357795	189638878
310357795	262671176
310357795	2580295430
310357795	121468512
310357795	117345550
310357795	2693271662
310357795	12821802
313248074	3351049198
313248074	898433816
323941672	61191375
323941672	500131988
323941672	2693271662
323941672	2431658209
323941672	2359236050
323941672	117345550
326063623	12821802
326063623	402088362
326063623	848950321
326063623	607918288
326063623	488686216
326063623	200502746
326063623	1920860480
326063623	1522114842
326063623	1431049680
326063623	478471601
326063623	48322324
326063623	110425971
326063623	61191375
326063623	117345550
326063623	189638878
326063623	237752246
326063623	121468512
339007861	200502746
339007861	553795101
339007861	19659368
339007861	1344217628
339007861	302847514
339007861	402088362
339007861	129479601
339007861	86711856
339007861	802025095
339007861	1920860480
339007861	4267764334
339007861	539476314
339007861	2573380633
339007861	38652138
353566756	189638878
353566756	117345550
353566756	2573380633
353566756	110425971
353566756	121468512
353566756	848950321
375085665	18565111
375085665	2951011883
375085665	539476314
375085665	121468512
375085665	4267764334
375085665	607918288
375085665	262671176
375085665	217210001
375085665	898433816
375085665	535481314
375085665	802025095
375085665	2810964800
375085665	237738266
375085665	189638878
375085665	2917238909
375085665	15775935
375085665	496689741
375085665	2246825216
375085665	12821802
375085665	478599072
375085665	848950321
375085665	414053698
375085665	1431049680
375085665	1344217628
375085665	117345550
379690877	48322324
379690877	262671176
379690877	848950321
379690877	488686216
380449819	2382451832
380449819	74465339
380449819	3739887569
380449819	898433816
380449819	2951011883
380449819	2831647126
380449819	1920860480
380449819	802025095
380449819	535481314
380449819	246910602
380449819	2246825216
380449819	1344217628
380449819	18291444
380449819	200502746
380449819	1431049680
380449819	48322324
380449819	12821802
380449819	262671176
380449819	117345550
380449819	25548418
380449819	34235577
380449819	15775935
380449819	121468512
380449819	40197991
380449819	86711856
385583224	500131988
385583224	1447508982
393590944	129473394
393590944	48433583
402088362	323941672
402088362	3184006467
1447508982	48322324
1447508982	500131988
1447508982	1509640741
1447508982	61191375
1447508982	20667965
1447508982	217210001
1447508982	278051220
1447508982	479549227
1447508982	743485476
1475614334	262671176
1475614334	117345550
1475614334	121468512
1475614334	535481314
1475614334	38652138
1485437142	299883408
1485437142	1920860480
1485437142	500131988
1485437142	117345550
1509640741	259409143
1509640741	1691856535
1509640741	402088362
1509640741	323941672
1509640741	262671176
1509640741	3351049198
1509640741	74465339
1509640741	898433816
1509640741	2431658209
1509640741	299883408
1509640741	468761902
1509640741	61528540
1509640741	217210001
1509640741	276454217
1509640741	2693271662
1509640741	91856679
1509640741	743485476
1509640741	2246825216
1509640741	117345550
1509640741	129479601
1509640741	48322324
1509640741	61191375
1509640741	1522114842
1509640741	151944204
1509640741	500131988
1509640741	1447508982
1509640741	213017690
1522114842	86711856
1522114842	276454217
1522114842	562217581
1522114842	3351049198
1522114842	898433816
1522114842	299883408
1522114842	217210001
1522114842	402088362
1522114842	479549227
1522114842	213017690
1522114842	2693271662
1522114842	500131988
1522114842	1509640741
1522114842	1447508982
1522114842	2359236050
1522114842	117345550
1580447905	1431049680
1580447905	1920860480
1580447905	262671176
1580447905	276454217
1580447905	1522114842
1580447905	1047636402
1580447905	456613530
1580447905	3351049198
1580447905	468761902
1580447905	1065256098
1580447905	898433816
1580447905	61191375
1580447905	140397983
1580447905	217210001
1580447905	1509640741
1580447905	2693271662
1580447905	1447508982
1580447905	500131988
1580447905	117345550
1612797337	276454217
1612797337	48322324
1612797337	1065256098
1612797337	259409143
1612797337	262671176
1612797337	1047636402
1612797337	500131988
1612797337	3351049198
1612797337	217210001
1612797337	479549227
1612797337	2693271662
1612797337	1447508982
1612797337	213017690
1612797337	117345550
1617621968	2431658209
1617621968	535481314
1617621968	30202175
1617621968	478599072
1617621968	61191375
1617621968	848950321
1617621968	562217581
1617621968	3351049198
1617621968	1509640741
1617621968	200502746
1617621968	1447508982
1617621968	40197991
1617621968	1431049680
1617621968	1099073413
1617621968	323941672
1691856535	898433816
1691856535	568417300
1691856535	1447508982
1691856535	217210001
1691856535	500131988
1691856535	117345550
1691856535	1418752885
1698293742	1864088244
1698293742	3351049198
1698293742	2246825216
1698293742	380449819
1698293742	206363875
1698293742	4267764334
1698293742	18565111
1698293742	2825385712
1698293742	27259735
1698293742	571982354
1698293742	502257272
1698293742	133756994
1698293742	2831647126
1698293742	1065256098
1698293742	487416322
1698293742	2382451832
1698293742	3254323761
1698293742	74465339
1698293742	298040213
1698293742	61191375
1698293742	18291444
1698293742	2400419012
1698293742	112405794
1698293742	217210001
1698293742	54856170
1698293742	2693271662
1698293742	19659368
1698293742	6964622
1698293742	1447508982
1698293742	500131988
1698293742	189638878
1698293742	898433816
1698293742	140397983
1698293742	1920860480
1698293742	48322324
1698293742	539476314
1698293742	2810964800
1698293742	414053698
1698293742	213017690
1698293742	1431049680
1698293742	302847514
1698293742	86711856
1698293742	15775935
1698293742	1344217628
1698293742	117345550
1698293742	121468512
1698293742	237752246
1698293742	262671176
1698293742	339007861
1698293742	40197991
1698293742	110425971
1864088244	563629852
1864088244	189638878
1864088244	1920860480
1864088244	402088362
1864088244	1431049680
1864088244	48322324
1864088244	262671176
1864088244	607918288
1864088244	414053698
1864088244	121468512
1864088244	339007861
1864088244	848950321
1864088244	117345550
1864088244	2240725382
1864088244	237752246
1893806912	2431658209
1893806912	529434391
1893806912	151944204
1893806912	262671176
1893806912	898433816
1893806912	1509640741
1893806912	135920256
1893806912	1920860480
1893806912	848950321
1893806912	48322324
1893806912	117345550
1893806912	339007861
1893806912	25548418
1895047320	2240725382
1895047320	112405794
1920860480	898433816
1920860480	2831647126
1920860480	262671176
1920860480	34235577
1920860480	121468512
1920860480	117345550
1951323475	4267764334
1951323475	200502746
1951323475	535481314
1951323475	380449819
1951323475	25548418
1951323475	117345550
1951323475	40197991
1951323475	1431049680
1951323475	121468512
2170037059	117345550
2170037059	898433816
2170037059	402088362
2170710540	117345550
2170710540	1920860480
2170710540	848950321
2170710540	189638878
2184452791	217210001
2184452791	1447508982
2184452791	2693271662
2184452791	1344217628
2184452791	500131988
2184452791	262671176
2184452791	848950321
2240725382	1864088244
2240725382	117345550
2240725382	2593497091
2240725382	1895047320
2240725382	112405794
2240725382	563629852
2240725382	237752246
2246825216	4267764334
2246825216	299883408
2246825216	2831647126
2246825216	172381415
2246825216	535481314
2246825216	478599072
2246825216	607918288
2246825216	802025095
2246825216	2416004208
2246825216	402088362
2246825216	1920860480
2246825216	898433816
2246825216	380449819
2246825216	262671176
2246825216	15775935
2246825216	414053698
2246825216	1509640741
2246825216	375085665
2246825216	19659368
2246825216	2810964800
2246825216	339007861
2246825216	848950321
2246825216	117345550
2246825216	1344217628
2246825216	1431049680
2346942980	91856679
2359236050	117345550
2359236050	302847514
2382451832	3351049198
2382451832	235174844
2382451832	299883408
2382451832	1431049680
2382451832	3184006467
2382451832	30202175
2382451832	607918288
2382451832	715801854
2382451832	2593497091
2382451832	535481314
2382451832	3126338799
2382451832	6964622
2382451832	2831647126
2382451832	898433816
2382451832	2693271662
2382451832	402088362
2382451832	15775935
2382451832	2400419012
2382451832	563629852
2382451832	488686216
2382451832	117345550
2382451832	217210001
2382451832	1447508982
2382451832	12821802
2400419012	402088362
2400419012	375085665
2400419012	38652138
2400419012	478599072
2400419012	19659368
2400419012	848950321
2400419012	2810964800
2400419012	74465339
2400419012	4267764334
2400419012	500131988
2400419012	1920860480
2400419012	299883408
2400419012	3351049198
2400419012	535481314
2400419012	2382451832
2400419012	2246825216
2400419012	121468512
2400419012	898433816
2400419012	262671176
2400419012	607918288
2400419012	1344217628
2400419012	802025095
2400419012	2693271662
2400419012	539476314
2400419012	217210001
2400419012	117345550
2400419012	1447508982
2400419012	1431049680
2400419012	189638878
2416004208	4267764334
2416004208	2431658209
2416004208	298040213
2416004208	262671176
2416004208	217210001
2416004208	478599072
2416004208	898433816
2416004208	117345550
2416004208	535481314
2416004208	607918288
2416004208	402088362
2416004208	1118950813
2416004208	2757949460
2416004208	2246825216
2416004208	848950321
2416004208	339007861
2416004208	15775935
2416004208	1431049680
2431658209	151944204
2431658209	893799054
2431658209	1893806912
2431658209	568417300
2431658209	129473394
2431658209	3305408523
2431658209	479549227
2431658209	25548418
2431658209	121468512
2431658209	91856679
2431658209	2246825216
2431658209	743485476
2573380633	189638878
2573380633	61191375
2573380633	535481314
2573380633	353566756
2573380633	562217581
2573380633	1447508982
2573380633	1344217628
2573380633	496689741
2573380633	607918288
2573380633	339007861
2573380633	380449819
2573380633	848950321
2573380633	802025095
2580295430	2400419012
2580295430	299883408
2580295430	140397983
2580295430	298040213
2580295430	500131988
2580295430	848950321
2580295430	898433816
2580295430	4267764334
2580295430	121468512
2580295430	563629852
2580295430	117345550
2580295430	310357795
2580295430	1431049680
2580295430	607918288
2593497091	117345550
2593497091	802025095
2593497091	898433816
2593497091	2831647126
2593497091	2382451832
2593497091	848950321
2593497091	302847514
2593497091	1431049680
2593497091	2431658209
2593497091	237752246
2593497091	2240725382
2593497091	563629852
2593497091	112405794
2693271662	4218064407
2693271662	2184452791
2693271662	478599072
2693271662	299696283
2693271662	802025095
2693271662	276454217
2693271662	402088362
2693271662	1431049680
2693271662	496689741
2693271662	3126338799
2693271662	848950321
2693271662	2400419012
2693271662	299883408
2693271662	502257272
2693271662	3351049198
2693271662	2382451832
2693271662	898433816
2693271662	1047636402
2693271662	129479601
2693271662	562217581
2693271662	213017690
2693271662	262671176
2693271662	1522114842
2693271662	121468512
2693271662	500131988
2693271662	217210001
2693271662	61528540
2693271662	479549227
2693271662	1447508982
2693271662	117345550
2697929558	200502746
2697929558	478599072
2697929558	262671176
2697929558	15775935
2697929558	802025095
2697929558	535481314
2697929558	1344217628
2697929558	1920860480
2697929558	117345550
2697929558	414053698
2697929558	1431049680
2697929558	539476314
2697929558	380449819
2697929558	848950321
2697929558	121468512
2724289700	496689741
2733676025	117345550
2733676025	500131988
2733676025	1447508982
2757949460	2416004208
2757949460	848950321
2757949460	117345550
2757949460	339007861
2810964800	715801854
2810964800	15775935
2825385712	262671176
2825385712	898433816
2825385712	2693271662
2825385712	48322324
2825385712	117345550
2831647126	91856679
2831647126	25548418
2831647126	12821802
2831647126	299883408
2831647126	802025095
2831647126	19659368
2831647126	74465339
2831647126	402088362
2831647126	478599072
2831647126	563629852
2831647126	1698293742
2831647126	2593497091
2831647126	380449819
2831647126	217210001
2831647126	2431658209
2831647126	3351049198
2831647126	112405794
2831647126	18565111
2831647126	479549227
2831647126	1431049680
2831647126	121468512
2831647126	3254323761
2831647126	18291444
2831647126	500131988
2831647126	2246825216
2831647126	2382451832
2831647126	2693271662
2831647126	1920860480
2831647126	262671176
2831647126	898433816
2831647126	117345550
2831647126	2359236050
2845689221	117345550
2845689221	3351049198
2845689221	262671176
2845689221	1344217628
2845689221	479549227
2845689221	500131988
2845689221	2693271662
2845689221	402088362
2917238909	2400419012
2917238909	217210001
2917238909	478599072
2917238909	1118950813
2917238909	15775935
2917238909	1010835510
2917238909	1065256098
2917238909	1580447905
2917238909	18291444
2917238909	200502746
2917238909	898433816
2917238909	2693271662
2917238909	262671176
2917238909	500131988
2917238909	535481314
2917238909	2810964800
2917238909	375085665
2917238909	2246825216
2917238909	117345550
2917238909	563629852
2917238909	414053698
2917238909	802025095
2917238909	121468512
2917238909	1447508982
2917238909	848950321
2917238909	1920860480
2917238909	1431049680
2919350415	1431049680
2919350415	27259735
2919350415	339007861
2919350415	375085665
2919350415	535481314
2919350415	2972097381
2919350415	802025095
2919350415	2810964800
2919350415	140397983
2919350415	607918288
2919350415	3351049198
2919350415	51383792
2919350415	262671176
2919350415	898433816
2919350415	2693271662
2919350415	743485476
2919350415	299883408
2919350415	117345550
2919350415	276454217
2919350415	217210001
2919350415	206363875
2919350415	1047636402
2919350415	500131988
2919350415	1344217628
2919350415	1522114842
2919350415	478599072
2919350415	1920860480
2919350415	2246825216
2919350415	715801854
2919350415	15775935
2919350415	38444233
2919350415	1447508982
2922001253	898433816
2922001253	402088362
2922001253	217210001
2922001253	1047636402
2922001253	2693271662
2922001253	1522114842
2922001253	500131988
2922001253	1447508982
2922001253	48322324
2922001253	117345550
2938516474	500131988
2938516474	213017690
2951011883	1118950813
2951011883	402088362
2951011883	38652138
2951011883	802025095
2951011883	40197991
2951011883	1344217628
2951011883	478599072
2951011883	12821802
2951011883	375085665
2951011883	262671176
2951011883	535481314
2951011883	200502746
2951011883	117345550
2951011883	1431049680
2972097381	217210001
2972097381	117345550
2972097381	563629852
2972097381	1431049680
2972097381	4267764334
2972097381	898433816
2972097381	2246825216
2972097381	1344217628
2972097381	3105049907
2972097381	414053698
2972097381	848950321
2972097381	802025095
2972097381	478599072
2972097381	535481314
2972097381	339007861
2972097381	607918288
3105049907	478599072
3105049907	898433816
3105049907	2693271662
3105049907	189638878
3105049907	1920860480
3105049907	535481314
3105049907	25548418
3105049907	2810964800
3105049907	117345550
3105049907	200502746
3105049907	262671176
3105049907	339007861
3105049907	848950321
3105049907	1431049680
3105049907	121468512
3115929135	3739887569
3126338799	286882098
3126338799	1580447905
3126338799	121468512
3126338799	496689741
3126338799	4267764334
3126338799	2382451832
3126338799	299883408
3126338799	848950321
3126338799	402088362
3126338799	14426310
3126338799	802025095
3126338799	535481314
3126338799	15775935
3126338799	2246825216
3126338799	3351049198
3126338799	2359236050
3126338799	898433816
3126338799	117345550
3126338799	2400419012
3126338799	2693271662
3126338799	189638878
3126338799	3105049907
3126338799	1431049680
3126338799	262671176
3126338799	2810964800
3126338799	1920860480
3126338799	539476314
3126338799	339007861
3165378917	54856170
3165378917	848950321
3165378917	715801854
3184006467	129761682
3184006467	380449819
3184006467	3351049198
3184006467	375085665
3184006467	299883408
3184006467	2382451832
3184006467	2400419012
3184006467	217210001
3184006467	4218064407
3184006467	575653406
3184006467	39468893
3184006467	2831647126
3184006467	299696283
3184006467	4267764334
3184006467	802025095
3184006467	535481314
3184006467	61191375
3184006467	3105049907
3184006467	563629852
3184006467	12821802
3184006467	2810964800
3184006467	1118950813
3184006467	3254323761
3184006467	478599072
3184006467	479549227
3184006467	898433816
3184006467	2951011883
3184006467	402088362
3184006467	30202175
3184006467	209754607
3184006467	117345550
3184006467	1920860480
3184006467	121468512
3184006467	848950321
3184006467	129479601
3184006467	48322324
3184006467	502257272
3184006467	339007861
3184006467	1431049680
3184006467	262671176
3254323761	2246825216
3254323761	262671176
3254323761	117345550
3254323761	25548418
3254323761	12821802
3254323761	1920860480
3254323761	487416322
3254323761	1431049680
3254323761	121468512
3254323761	1118950813
3305408523	117345550
3305408523	898433816
3305408523	40197991
3305408523	3739887569
3305408523	121468512
3305408523	217210001
3313940625	117345550
3313940625	898433816
3351049198	2382451832
3351049198	2184452791
3351049198	402088362
3351049198	61191375
3351049198	276454217
3351049198	1447508982
3351049198	2775806213
3351049198	458199624
3351049198	1522114842
3351049198	479549227
3351049198	117345550
3351049198	299883408
3351049198	500131988
3351049198	2693271662
3351049198	217210001
3739887569	86711856
3739887569	18565111
3739887569	802025095
3739887569	117345550
3739887569	38652138
3739887569	3115929135
3739887569	1431049680
3739887569	200502746
3739887569	1344217628
3739887569	535481314
3739887569	3305408523
3739887569	40197991
3873411387	2810964800
3873411387	189638878
3873411387	129473394
3873411387	4267764334
3873411387	848950321
3873411387	1447508982
3873411387	715801854
3873411387	478599072
3873411387	121468512
3873411387	15775935
3873411387	414053698
4218064407	2775806213
4218064407	276454217
4218064407	1522114842
4218064407	479549227
4218064407	2693271662
4218064407	129473394
4218064407	200502746
4218064407	3184006467
4218064407	299883408
4267764334	262671176
4267764334	898433816
4267764334	302847514
4267764334	535481314
4267764334	189638878
4267764334	802025095
4267764334	25548418
4267764334	237752246
4267764334	1920860480
4267764334	1431049680
4267764334	1344217628
4267764334	607918288
4267764334	117345550
4267764334	15775935
4267764334	848950321
4267764334	2810964800
4267764334	539476314
4267764334	121468512
4267764334	339007861
4296425253	802025095
4296425253	2246825216
4296425253	4267764334
4296425253	117345550
4296425253	1431049680
4296425253	1920860480
4296425253	38652138
4296425253	121468512
4296425253	339007861
4296425253	414053698
4296425253	607918288
4296425253	1344217628
74465339	91856679
74465339	217210001
74465339	235174844
74465339	2431658209
74465339	2831647126
74465339	61191375
74465339	299883408
74465339	189638878
74465339	1920860480
74465339	15775935
74465339	802025095
74465339	478599072
74465339	2400419012
74465339	380449819
74465339	2693271662
74465339	898433816
74465339	262671176
74465339	1431049680
74465339	1509640741
74465339	117345550
74465339	121468512
86711856	1522114842
86711856	3739887569
86711856	898433816
86711856	1698293742
86711856	402088362
86711856	302847514
86711856	1431049680
86711856	112405794
86711856	12821802
86711856	262671176
86711856	380449819
86711856	15775935
86711856	237752246
86711856	6964622
86711856	189638878
86711856	25548418
86711856	121468512
86711856	117345550
86711856	40197991
91856679	1065256098
91856679	3351049198
91856679	217210001
91856679	299883408
91856679	1522114842
91856679	402088362
91856679	468761902
91856679	802025095
91856679	898433816
91856679	262671176
91856679	2693271662
91856679	213017690
91856679	1920860480
91856679	500131988
91856679	1447508982
91856679	2359236050
91856679	117345550
110425971	121468512
110425971	607918288
110425971	339007861
110425971	848950321
110425971	189638878
110425971	353566756
110425971	25548418
112405794	2593497091
112405794	2573380633
112405794	189638878
112405794	478599072
112405794	6964622
112405794	802025095
112405794	563629852
112405794	535481314
112405794	262671176
112405794	2810964800
112405794	34235577
112405794	15775935
112405794	2240725382
112405794	1895047320
112405794	1920860480
112405794	1431049680
112405794	222861008
112405794	54856170
112405794	117345550
112405794	414053698
112405794	86711856
112405794	237752246
112405794	848950321
112405794	121468512
117345550	91856679
117345550	1099073413
117345550	299883408
117345550	3305408523
117345550	469394996
117345550	1580447905
117345550	2240725382
117345550	2170037059
117345550	2593497091
117345550	2825385712
117345550	3126338799
117345550	299696283
117345550	4296425253
117345550	278051220
117345550	2170710540
117345550	1475614334
117345550	339007861
117345550	2400419012
117345550	133756994
117345550	2919350415
117345550	424042040
117345550	3115929135
117345550	3739887569
117345550	353566756
117345550	496689741
117345550	1220141418
117345550	38652138
117345550	4267764334
117345550	25390421
117345550	3254323761
117345550	502257272
117345550	1065256098
117345550	562217581
117345550	18565111
117345550	1698293742
117345550	326063623
117345550	3351049198
117345550	1864088244
117345550	2416004208
117345550	1418752885
117345550	535481314
117345550	48433583
117345550	2359236050
117345550	3105049907
117345550	19659368
117345550	488686216
117345550	2831647126
117345550	298040213
117345550	2951011883
117345550	140397983
117345550	1485437142
117345550	375085665
117345550	2382451832
117345550	2697929558
117345550	468761902
117345550	402088362
117345550	27259735
117345550	129479601
117345550	1691856535
117345550	1509640741
117345550	1522114842
117345550	607918288
117345550	539476314
117345550	1010835510
117345550	1118950813
117345550	500131988
117345550	2810964800
117345550	302847514
117345550	217210001
117345550	487416322
117345550	2246825216
117345550	898433816
117345550	848950321
